C4_sat_frac,C6_sat_frac,C8_sat_frac,C10_sat_frac,C12_sat_frac,C14_sat_frac,C16_sat_frac,C18_sat_frac,C4_unsat_frac,C6_unsat_frac,C8_unsat_frac,C10_unsat_frac,C12_unsat_frac,C14_unsat_frac,C16_unsat_frac,C18_unsat_frac
0.00040529330787492324,0.000632003872069729,0.0055920504027767584,0.004474206244724049,0.052789051660168826,0.20312637478079823,0.41443936855807867,0.31854165117350874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00043931227051098343,0.0006823754937285739,0.006033956375744898,0.004834257597600849,0.05698205055847099,0.21572238679632788,0.39965871572545636,0.31564694518215947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00042023824939807475,0.0006526356526202249,0.0057845508178847324,0.004638826712061949,0.0548767282929899,0.20445499535534015,0.394617367289211,0.33455465763049397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00038999414991079554,0.0006004757200423109,0.005312246139343953,0.004279537498610109,0.05126173054366207,0.20357857329160886,0.40913719986091457,0.32544024279590733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00038503763036304954,0.0005972891687827398,0.005287563314821395,0.004242066292988305,0.05044050525225164,0.19559626879026798,0.36706329773875146,0.3763879718117735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0004616134538677015,0.0007136684324638047,0.006304261904956266,0.005052206269449296,0.05960639301750297,0.2239088389502353,0.36293234576675276,0.3410206722047718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0004364197767444322,0.0006742774191019901,0.005953556795484987,0.0047749129910088246,0.056546212140100006,0.21457288179042436,0.4018400854948286,0.3152016535923069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0004167116223986665,0.0006445927196896313,0.005698291918073668,0.004574073223299076,0.05426623485241825,0.2070631148468897,0.39956625497179094,0.3277707258454399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00039271582062913596,0.000610430178531419,0.005419439367856957,0.004359960495405448,0.05185729470124591,0.20236168198539567,0.38953051484086976,0.3454679626100658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0003727061153371319,0.0005792096681636993,0.005143096328406123,0.004134244654677114,0.04923776471565058,0.18977164376190436,0.39303998250297817,0.3577213522528827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
